unitCode,unitName,routeName,xValue,yValue,mean_passenger_126_traffic,mean_freight_345_traffic,mean_total_traffic,std_freight_345_traffic,mean_freight_345_share,traffic_volatility,inflow_freight,outflow_freight,imbalance_ratio,abs_imbalance_ratio,mean_freight_345_share_scaled,mean_freight_345_traffic_scaled,traffic_volatility_scaled,abs_imbalance_ratio_scaled,vulnerability_score,vulnerability_grade,geometry,local_moran_i,local_p_value,lisa_quadrant,lisa_significant,lisa_cluster,cluster_color,mean_diesel_shock_index_30d,max_diesel_shock_index_30d,fuel_shock_impact_score_mean,fuel_shock_impact_score_max,fuel_shock_impact_grade,impact_grade,grade_color
197,증평,중부선-대전통영선A,127.503782,36.76935,5549.618525896414,1124.605577689243,6674.224103585658,467.7373676258336,0.1649045299941177,0.415912366882357,1139.1573705179285,1110.0537848605577,-0.0129394635038048,0.0129394635038048,0.4556486232626451,0.1050463404229295,0.0096092640708809,0.01638876181103,0.1734080942820545,Very High,POINT (127.503782 36.76935),0.5083076577966433,0.045,1,True,High-High,#d73027,0.5963145671905431,1.0,0.10340577268914022,0.1734080942820545,Very High,Moderate,#fee08b
198,서청주,중부선-대전통영선A,127.417762,36.647737,10089.732071713148,962.7051792828684,11052.437250996016,391.4085038453055,0.085835933206673,0.4065715156293963,943.9741035856574,981.4362549800796,0.0194567102164799,0.0194567102164799,0.233279097325992,0.0898927573651701,0.0092330957871489,0.0246433238341266,0.1037268403316037,High,POINT (127.417762 36.647737),-0.1018562597361676,0.092,2,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.061853825898382835,0.1037268403316037,High,Moderate,#fee08b
199,오창,중부선-대전통영선A,127.444321,36.71032,8191.969123505976,854.5677290836653,9046.53685258964,364.2723532638255,0.0921550895507097,0.4262650470717247,870.7211155378486,838.4143426294821,-0.0189024063329704,0.0189024063329704,0.2510508532143695,0.0797712885523829,0.0100261800278314,0.0239412580711145,0.1060401301498149,High,POINT (127.444321 36.71032),-0.0951740759556945,0.069,2,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.06323327431511573,0.1060401301498149,High,Moderate,#fee08b
200,금산,중부선-대전통영선A,127.525487,36.105032,2969.5647410358565,307.6304780876494,3277.195219123506,88.73751668133502,0.096869032215825,0.2884548931333524,313.07768924302786,302.1832669322709,-0.0177069944084879,0.0177069944084879,0.2643081669688069,0.028578955847015,0.0044763850804591,0.0224271828321645,0.0932468504272713,Moderate,POINT (127.525487 36.105032),0.1874612256638537,0.046,3,True,Low-Low,#4575b4,0.5963145671905431,1.0,0.055604455254419594,0.0932468504272713,Moderate,Low,#9ecae1
201,칠곡,중앙선,128.539343,35.934437,8622.191235059761,395.437250996016,9017.628486055775,141.72176920717266,0.0433113677816641,0.3583925612728895,346.6115537848606,444.2629482071713,0.1234726801488089,0.1234726801488089,0.1136846206509869,0.0367975102137618,0.0072928663496504,0.1563870360261313,0.077880619734581,Moderate,POINT (128.539343 35.934437),0.2375528782954497,0.103,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.04644134804955794,0.077880619734581,Moderate,Low,#9ecae1
202,다부,중앙선,128.514744,36.04843,2264.5567729083664,253.33764940239044,2517.894422310757,119.72745943693496,0.0988946047339788,0.4726003407680044,259.4163346613546,247.25896414342628,-0.0239944014373838,0.0239944014373838,0.2700048103760881,0.0234972457522832,0.0118921628418091,0.0303906363536549,0.0965071766776042,Moderate,POINT (128.514744 36.04843),0.0640631276577516,0.312,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.05754863529128682,0.0965071766776042,Moderate,Low,#9ecae1
203,가산,중앙선,128.535586,36.091865,9945.280876494024,810.339641434263,10755.620517928286,386.7743399092477,0.0754837939897596,0.4772990486121046,826.3346613545817,794.3446215139443,-0.0197386615469141,0.0197386615469141,0.2041651332033756,0.0756316199272395,0.0120813859455292,0.0250004354868185,0.0913553902256541,Moderate,POINT (128.535586 36.091865),0.0597457028766172,0.38,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.054476549982934094,0.0913553902256541,Moderate,Low,#9ecae1
204,추부,중부선-대전통영선A,127.480964,36.19674,3698.0,295.1145418326693,3993.114541832669,115.99405143276051,0.0732196958230629,0.3930475628629966,261.6235059760956,328.60557768924303,0.1134848714963128,0.1134848714963128,0.197797669299143,0.0274074869596476,0.0086884685402696,0.143736757521789,0.0980465920900489,Moderate,POINT (127.480964 36.19674),0.1458486528553807,0.053,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.05846661112668523,0.0980465920900489,Moderate,Low,#9ecae1
205,군위,중앙선,128.563472,36.200288,3978.7998007968126,218.48306772908367,4197.282868525896,96.59242425202272,0.0523194091620495,0.4421048516757195,220.5219123505976,216.4442231075697,-0.0093318198188341,0.0093318198188341,0.1390184949419258,0.0202349202513651,0.0106640696538594,0.0118194214334583,0.0522727227754508,Low,POINT (128.563472 36.200288),0.1535760031452482,0.361,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.03117098605771419,0.0522727227754508,Low,Low,#9ecae1
206,의성,중앙선,128.577591,36.288086,3321.6832669322707,254.1344621513944,3575.817729083665,3183.160678810641,0.0492893759072706,12.525497926819348,350.86653386454185,157.402390438247,-0.3806334288323385,0.3806334288323385,0.1304969442149186,0.0235718259774857,0.4972780956822679,0.4820996326945531,0.2420961767330855,Very High,POINT (128.577591 36.288086),0.2077690248755761,0.335,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.14436547684707512,0.2420961767330855,Very High,Very High,#f82216
207,남안동,중앙선,128.625552,36.476226,5398.576693227092,304.7768924302789,5703.353585657371,126.47117911391898,0.0573577889786245,0.4149631492907575,292.55378486055776,317.0,0.0401050994130642,0.0401050994130642,0.1531882434491927,0.0283118654155088,0.0095710378383191,0.0507959948644798,0.0665234391999702,Low,POINT (128.625552 36.476226),-0.2873640331908332,0.139,2,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.039668895854556636,0.0665234391999702,Low,Low,#9ecae1
208,서안동,중앙선,128.621399,36.588777,4930.768924302789,489.11354581673305,5419.882470119522,164.25825620522755,0.0949813743775971,0.335828475024026,475.38247011952194,502.8446215139442,0.0280733907589549,0.0280733907589549,0.2589993895821821,0.0455654411644061,0.0063841811165433,0.0355569699038293,0.099757679428051,Moderate,POINT (128.621399 36.588777),0.0479400043052583,0.334,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.05948695743207118,0.099757679428051,Moderate,Low,#9ecae1
209,예천,중앙선,128.538256,36.669089,478.2858565737052,33.91533864541832,512.2011952191235,22.62591451768472,0.073993991097554,0.6671292524670481,33.38844621513944,34.44223107569721,0.0155355202490382,0.0155355202490382,0.1999752679934315,0.0029597162371591,0.0197260962669759,0.0196768545231458,0.0687610854272015,Low,POINT (128.538256 36.669089),0.1118398147260072,0.374,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.041003236896073623,0.0687610854272015,Low,Low,#9ecae1
210,영주,중앙선,128.574304,36.771792,3634.235059760956,516.0707171314741,4150.30577689243,194.70713232173287,0.1335078956215915,0.3772876969342349,514.1235059760957,518.0179282868526,0.0037731479247685,0.0037731479247685,0.3673499182762213,0.0480885834082864,0.0080537981491327,0.0047789634090031,0.1271981028169795,High,POINT (128.574304 36.771792),0.0249383962155805,0.257,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.07585008162876533,0.1271981028169795,High,Moderate,#fee08b
211,풍기,중앙선,128.528546,36.849809,4221.29780876494,372.55378486055776,4593.851593625498,122.58123680550476,0.092943495257469,0.3290296375632995,391.9820717131474,353.12549800796813,-0.0521489450438985,0.0521489450438985,0.2532681355537681,0.034655659371229,0.0061103830493529,0.0660503921796791,0.1008092935233055,Moderate,POINT (128.528546 36.849809),-0.1186658970952431,0.106,2,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.06011405023613434,0.1008092935233055,Moderate,Low,#9ecae1
212,북수원,영동선,126.98743,37.325903,19571.376494023905,1001.183266932271,20572.559760956174,364.039100754644,0.0489531132666531,0.3636088544209268,1068.5418326693227,933.8247011952192,-0.0672789567722654,0.0672789567722654,0.1295512519044135,0.0934942364401963,0.0075029332897827,0.0852136409759977,0.085456961356539,Moderate,POINT (126.98743 37.325903),-0.3212960799894471,0.038,2,True,Low-High,#74add1,0.5963145671905431,1.0,0.050959230924743526,0.085456961356539,Moderate,Low,#9ecae1
213,부곡,영동선,126.958872,37.326225,6494.198207171315,998.9790836653386,7493.177290836654,565.2409261959159,0.1214138348776126,0.5658185796263113,1030.7330677290836,967.2250996015936,-0.0317864353548194,0.0317864353548194,0.3333370400469883,0.09328792889223,0.0156461831097941,0.0402598081209982,0.139168688927924,High,POINT (126.958872 37.326225),-0.0667928193192015,0.295,4,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.08298831650453033,0.139168688927924,High,Moderate,#fee08b
214,동군포,영동선,126.939501,37.32915,5323.35657370518,824.3794820717131,6147.7360557768925,373.4366127018238,0.1266998076271444,0.4529911537382712,817.1334661354582,831.6254980079681,0.0087896607009738,0.0087896607009738,0.3482031095383608,0.0769457234953066,0.0111024752608174,0.0111327378902281,0.1319916925403093,High,POINT (126.939501 37.32915),-0.0409501218341279,0.305,4,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.07870856900992178,0.1319916925403093,High,Moderate,#fee08b
215,군포,영동선,126.91988,37.321893,13173.43625498008,563.1902390438247,13736.626494023903,216.43653652126,0.0400999730072217,0.3843044881046278,556.6972111553785,569.683266932271,0.0115290135345207,0.0115290135345207,0.1046530156573138,0.0524988850256332,0.0083363734969668,0.0146023254115477,0.051733309986587,Low,POINT (126.91988 37.321893),0.057953726187846,0.472,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.030849326353985827,0.051733309986587,Low,Low,#9ecae1
216,횡성,중앙선,127.970029,37.501462,3665.4780876494015,221.08665338645417,3886.564741035857,96.11314297429976,0.0583923901947516,0.4347306429497409,227.0816733067729,215.09163346613545,-0.0271161548130161,0.0271161548130161,0.1560979167115391,0.0204786111372141,0.0103671006340976,0.0343445616837872,0.0619152908182029,Low,POINT (127.970029 37.501462),0.2656105117282265,0.181,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.03692098984673327,0.0619152908182029,Low,Low,#9ecae1
217,북원주,중앙선,127.923676,37.424133,1309.730079681275,97.60557768924303,1407.335657370518,47.53062515664605,0.0681232252203239,0.4869662808407755,99.06772908366534,96.14342629482071,-0.014980203273603,0.014980203273603,0.1834645484657513,0.0089210068628723,0.0124706980175682,0.0189735056062952,0.0640045073233597,Low,POINT (127.923676 37.424133),0.1652270290445668,0.302,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.03816682008277319,0.0640045073233597,Low,Low,#9ecae1
218,남원주,중앙선,127.924841,37.324033,12622.874501992032,942.578685258964,13565.453187250996,8191.318595913884,0.0540428667888765,8.69032869511939,1176.069721115538,709.0876494023904,-0.2477151663921027,0.2477151663921027,0.1438654818750527,0.0880089541018378,0.3428308200923681,0.3137490868756734,0.2008783121866754,Very High,POINT (127.924841 37.324033),-0.0754015806153816,0.477,4,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.11978666378956414,0.2008783121866754,Very High,High,#f46d43
219,신림,중앙선,128.08763,37.234175,2496.788844621514,214.65139442231077,2711.4402390438245,114.45413379088735,0.0869168591550625,0.5332093653475519,242.86653386454185,186.43625498007967,-0.1314463365969096,0.1314463365969096,0.2363190525102498,0.0198762825934229,0.0143329674470137,0.1664862458003605,0.1130224431805766,High,POINT (128.08763 37.234175),-0.0234661465700132,0.19,2,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.06739692928804328,0.1130224431805766,High,Moderate,#fee08b
221,생초,중부선-대전통영선A,127.829419,35.485025,1158.1045816733067,904.125498007968,2062.2300796812747,22611.16156649253,0.161834900168496,25.008875002763453,1617.9621513944223,190.28884462151396,-0.7895327086330697,0.7895327086330697,0.4470157126399934,0.0844098056588491,0.9999999999999998,1.0,0.5594276554896527,Very High,POINT (127.829419 35.485025),1.423840743279742,0.215,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.3335948602577325,0.5594276554896527,Very High,Very High,#f82216
222,산청,중부선-대전통영선A,127.864599,35.424246,1280.3336653386457,144.65637450199202,1424.990039840637,56.50479690242441,0.1122154181089314,0.3906139435400152,159.10956175298804,130.20318725099602,-0.099913932592006,0.099913932592006,0.30746776122675,0.0133248759357953,0.0085904635106217,0.1265481866672611,0.1232655211843402,High,POINT (127.864599 35.424246),0.0744985729740072,0.007,1,True,High-High,#d73027,0.5963145671905431,1.0,0.07350502591455654,0.1232655211843402,High,Moderate,#fee08b
223,단성,중부선-대전통영선A,127.954507,35.292983,1648.8854581673306,159.03884462151393,1807.924302788845,44.874739645873234,0.1006518113716068,0.2821621331107357,163.40438247011951,154.67330677290838,-0.0274495068107092,0.0274495068107092,0.2749467117485447,0.0146710490006995,0.0042229674128889,0.0347667759809887,0.0946832769035488,Moderate,POINT (127.954507 35.292983),-0.1915792827226126,0.068,2,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.05646101728692205,0.0946832769035488,Moderate,Low,#9ecae1
224,함양,광주대구선,127.751004,35.529359,2097.4541832669324,169.89442231075697,2267.3486055776893,51.54056189259414,0.0786536588395729,0.3033681812009129,167.29083665338646,172.4980079681275,0.0153247270979164,0.0153247270979164,0.2130799410104642,0.0156871113438014,0.0050769626750757,0.0194098698259738,0.0735274822064896,Moderate,POINT (127.751004 35.529359),-0.6842058041578385,0.007,2,True,Low-High,#74add1,0.5963145671905431,1.0,0.0438455087285732,0.0735274822064896,Moderate,Low,#9ecae1
225,서진주,중부선-대전통영선A,128.045334,35.18535,5196.2918326693225,466.8804780876494,5663.172310756972,178.13965433902243,0.0848955742781712,0.3815530155998073,439.3585657370518,494.40239043824704,0.0589485181803442,0.0589485181803442,0.2306344675028097,0.0434844664306948,0.0082255681044127,0.0746625409381744,0.0988133019885687,Moderate,POINT (128.045334 35.18535),0.1070869280635874,0.131,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.05892381140798178,0.0988133019885687,Moderate,Low,#9ecae1
227,군산,서해안선,126.790774,36.002506,4905.982071713147,564.0677290836653,5470.049800796813,205.39840767832632,0.1118529384063091,0.3641378456661551,579.2609561752988,548.8745019920319,-0.0269351113496867,0.0269351113496867,0.3064483370443472,0.0525810164986374,0.0075242364583525,0.0341152571073589,0.1160367047760377,High,POINT (126.790774 36.002506),-0.0121424799367568,0.155,2,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.06919437738673974,0.1160367047760377,High,Moderate,#fee08b
228,동군산,서해안선,126.829418,35.945164,4174.411354581674,539.6165338645418,4714.027888446215,223.45682470672904,0.1253327509832912,0.4141029984874828,518.3824701195219,560.8505976095618,0.0393502837893959,0.0393502837893959,0.3443584512268013,0.0502924290630188,0.0095363984416886,0.0498399665512575,0.1302705370855352,High,POINT (126.829418 35.945164),0.0660741972597941,0.128,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.07768221893984052,0.1302705370855352,High,Moderate,#fee08b
229,북천안,경부선,127.183964,36.898911,11255.510956175298,1788.168326693227,13043.679282868528,883.9696225955814,0.1269326938619216,0.4943436305184219,1903.4780876494024,1672.8585657370518,-0.0644848469995059,0.0644848469995059,0.3488580699616977,0.1671546077900537,0.0127677935275573,0.0816746998501804,0.173692302001073,Very High,POINT (127.183964 36.898911),0.2978180048254086,0.137,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.10357524989209894,0.173692302001073,Very High,Moderate,#fee08b
230,팔공산,새만금포항선,128.654029,35.909261,12036.343625498008,434.0159362549801,12470.359561752988,175.09843904202884,0.0348896271987185,0.4034378104935765,429.1235059760956,438.9083665338645,0.0112724669077824,0.0112724669077824,0.089999636509616,0.0404084050422198,0.0091068973871594,0.0142773906445226,0.0437992700718871,Low,POINT (128.654029 35.909261),0.8875066292107312,0.001,3,True,Low-Low,#4575b4,0.5963145671905431,1.0,0.026118142776179066,0.0437992700718871,Low,Low,#9ecae1
231,화원옥포,중부내륙지선A,128.480359,35.797308,11924.026892430278,603.3217131474104,12527.348605577688,260.2735678019655,0.0463176417388454,0.4314009625878863,612.6274900398406,594.01593625498,-0.0154242366711515,0.0154242366711515,0.1221393516295979,0.0562551180679545,0.0102330100557151,0.0195359058624129,0.0594721240928913,Low,POINT (128.480359 35.797308),0.2121283322957378,0.259,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.03546409393835474,0.0594721240928913,Low,Low,#9ecae1
232,달성,중부내륙지선A,128.47698,35.76491,3480.639442231076,389.2948207171315,3869.934262948207,173.31079837841622,0.0947297708228337,0.4451916366602445,414.79083665338646,363.7988047808765,-0.0654928208119697,0.0654928208119697,0.2582917892772581,0.0362225899027324,0.0107883785180553,0.0829513712298994,0.1071022637035881,High,POINT (128.47698 35.76491),0.0223335178852908,0.411,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.06386664002553255,0.1071022637035881,High,Moderate,#fee08b
233,현풍,중부내륙선,128.439151,35.670934,10806.883466135458,1673.4980079681277,12480.381474103586,800.2355118169262,0.1267953004712046,0.4781813351475271,1739.5258964143427,1607.4701195219122,-0.0394550146649907,0.0394550146649907,0.3484716699950624,0.1564216743558878,0.0121169167770136,0.0499726157429244,0.1638859098092727,Very High,POINT (128.439151 35.670934),-0.1119877413104732,0.353,4,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.09772755537654483,0.1638859098092727,Very High,Moderate,#fee08b
234,서천,서해안선,126.689046,36.095569,2575.772908366534,457.0806772908367,3032.8535856573703,191.1333998429704,0.1647965240928276,0.4181611897834697,474.3545816733068,439.80677290836655,-0.037791806218662,0.037791806218662,0.4553448715578716,0.0425672228859862,0.0096998271071845,0.0478660425406461,0.1608868022627235,Very High,POINT (126.689046 36.095569),-0.0174956146929508,0.476,4,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.09593914385796645,0.1608868022627235,Very High,Moderate,#fee08b
235,창녕,중부내륙선,128.478546,35.540623,2545.280876494024,310.6125498007968,2855.8934262948205,133.86083859569942,0.1122687633334367,0.4309575987240295,291.06175298804783,330.1633466135458,0.062942713761203,0.062942713761203,0.3076177873150606,0.0288580723398352,0.0102151552136649,0.0797214771129327,0.1189300843617882,High,POINT (128.478546 35.540623),0.0028210520786422,0.092,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.0709197417821345,0.1189300843617882,High,Moderate,#fee08b
236,영산,중부내륙선,128.510239,35.451541,2663.73406374502,484.1743027888446,3147.9083665338644,231.0087387629684,0.1584285719697552,0.4771189578471177,482.593625498008,485.7549800796813,0.0032646864604997,0.0032646864604997,0.4374358842692574,0.0451031369934324,0.0120741334551355,0.0041349603693455,0.1480035251437031,Very High,POINT (128.510239 35.451541),0.1330237548503263,0.176,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.08825665803874198,0.1480035251437031,Very High,Moderate,#fee08b
237,남지,중부내륙선,128.487161,35.397522,2479.911354581673,709.2978087649402,3189.2091633466134,284.1677322551141,0.2257636262563232,0.4006324688214097,701.1613545816733,717.4342629482072,0.0114711396013396,0.0114711396013396,0.62680643982464,0.0661742880198801,0.0089939226128564,0.0145290239098514,0.2125988076578976,Very High,POINT (128.487161 35.397522),0.3223221098735505,0.218,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.12677576597374474,0.2125988076578976,Very High,High,#f46d43
238,칠서,중부내륙선,128.509055,35.323228,3728.736055776893,1190.8774900398407,4919.613545816733,571.9962175683838,0.2239738515589685,0.4803149126189695,1218.4561752988047,1163.2988047808765,-0.0231582891520113,0.0231582891520113,0.6217729452749129,0.1112492709782986,0.0122028387292969,0.0293316399672733,0.2282135606152774,Very High,POINT (128.509055 35.323228),0.2596025398586993,0.279,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.13608707062531192,0.2282135606152774,Very High,High,#f46d43
239,칠원,중부내륙선,128.513173,35.279864,9429.636454183266,1350.843625498008,10780.480079681274,496.0853218042985,0.1294122762018703,0.3672411169141872,1310.434262948207,1391.252988047809,0.0299141675520756,0.0299141675520756,0.3558315533907454,0.1262218105393791,0.007649209245919,0.0378884461973292,0.153723540267687,Very High,POINT (128.513173 35.279864),0.0829255075272549,0.284,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.0916675863817238,0.153723540267687,Very High,Moderate,#fee08b
240,제천,중앙선,128.146973,37.133603,10120.426294820718,956.6812749003984,11077.107569721116,371.3893910286912,0.0898566339222221,0.3882059791202217,1080.9003984063745,832.4621513944223,-0.1298437909939323,0.1298437909939323,0.2445867636862958,0.0893289308626396,0.0084934916374432,0.1644565064552334,0.134764707983216,High,POINT (128.146973 37.133603),0.2063819683609536,0.018,1,True,High-High,#d73027,0.5963145671905431,1.0,0.08036215851357137,0.134764707983216,High,Moderate,#fee08b
241,동고령,광주대구선,128.365043,35.753059,5597.45219123506,743.1503984063745,6340.602589641434,356.372104770652,0.1122594204612509,0.4795423719544024,752.9820717131474,733.3187250996016,-0.0132297221771745,0.0132297221771745,0.3075915117752983,0.0693428288876061,0.0121717275074142,0.0167563953114487,0.1188659267626439,High,POINT (128.365043 35.753059),-0.0008636714363154,0.341,4,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.0708814836711688,0.1188659267626439,High,Moderate,#fee08b
242,고령,광주대구선,128.253581,35.69733,4622.375498007968,504.24402390438246,5126.619521912351,209.11155464794763,0.1047470991806213,0.4147030896445497,523.1573705179283,485.3306772908367,-0.0375083208068565,0.0375083208068565,0.2864641440246326,0.0469816264157191,0.0095605648965997,0.047506987863486,0.1114472416841226,High,POINT (128.253581 35.69733),0.0107710514746125,0.444,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.06645761368944741,0.1114472416841226,High,Moderate,#fee08b
243,해인사,광주대구선,128.174277,35.711883,2177.580677290837,85.21713147410358,2262.7978087649403,37.846526743928685,0.0409752688679894,0.4441187597992519,83.2011952191235,87.23306772908367,0.0236564669580869,0.0236564669580869,0.1071146645738422,0.0077614708115372,0.0107451723651549,0.0299626180136903,0.0426043986913829,Low,POINT (128.174277 35.711883),-0.7118503967873628,0.044,2,True,Low-High,#74add1,0.5963145671905431,1.0,0.025405623566065332,0.0426043986913829,Low,Low,#9ecae1
244,서부산,남해제2지선,128.872197,35.17185,25043.82171314741,2122.195219123506,27166.016932270915,733.9876742963708,0.0785893861817206,0.3458624671671427,2129.370517928287,2115.0199203187253,-0.0033810738711136,0.0033810738711136,0.2128991830226155,0.1984189178707644,0.006788263089507,0.0042823734015622,0.1256095575662278,High,POINT (128.872197 35.17185),0.0304910403685117,0.184,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.07490280895510074,0.1256095575662278,High,Moderate,#fee08b
245,장유,남해제2지선,128.80817,35.198558,26798.804780876493,1603.9362549800796,28402.74103585657,582.3670130653,0.0558118225193772,0.3630861334152788,1618.3645418326694,1589.50796812749,-0.0089955487992687,0.0089955487992687,0.1488404259511671,0.1499108206957141,0.0074818826319529,0.0113935099849667,0.0934004525174483,Moderate,POINT (128.80817 35.198558),0.0264452742583353,0.484,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.05569605041834306,0.0934004525174483,Moderate,Low,#9ecae1
247,남원,광주대구선,127.398799,35.427329,3528.390438247012,289.52290836653384,3817.913346613546,121.25807976124894,0.0780647734314707,0.4188203290902877,298.85258964143424,280.19322709163345,-0.0322243283874763,0.0322243283874763,0.2114237819997924,0.0268841202292894,0.0097263715082323,0.0408144311630442,0.0816005312029798,Moderate,POINT (127.398799 35.427329),0.190926171623133,0.157,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.048659585446823306,0.0816005312029798,Moderate,Low,#9ecae1
248,순창,광주대구선,127.136483,35.36725,3307.6972111553787,203.90737051792829,3511.6045816733067,89.9178443317585,0.0618354543805333,0.4409739780536898,197.2529880478088,210.5617529880478,0.0326343400594949,0.0326343400594949,0.1657810599804142,0.0188706614818494,0.0106185278956196,0.0413337404551552,0.065785970108834,Low,POINT (127.136483 35.36725),0.3700988379040639,0.052,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.03922913229265935,0.065785970108834,Low,Low,#9ecae1
249,담양,광주대구선,126.978662,35.284842,3916.994023904383,310.4671314741036,4227.461155378486,103.4191344154886,0.0786865131296515,0.3331081584206761,315.33266932270914,305.601593625498,-0.0156716681263613,0.0156716681263613,0.2131723391711323,0.0288444614487357,0.0062746304128464,0.0198492956086569,0.0778298253902611,Moderate,POINT (126.978662 35.284842),0.0930016670535806,0.369,3,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.04641105864210909,0.0778298253902611,Moderate,Low,#9ecae1
250,남양산,중앙선지선,129.028265,35.323838,23359.20418326693,1170.4033864541832,24529.60756972112,391.0671949621437,0.0468183104915348,0.3341302661015946,1127.7609561752988,1213.0458167330678,0.0364339600965036,0.0364339600965036,0.1235474134608472,0.1093329320917217,0.0063157920245356,0.0461462326995703,0.0803565086105918,Moderate,POINT (129.028265 35.323838),-0.2986866204898689,0.07,2,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.0479177566530682,0.0803565086105918,Moderate,Low,#9ecae1
251,물금,중앙선지선,129.015209,35.308531,12794.400398406377,1681.4711155378486,14475.871513944225,722.5706368146924,0.1114397980289729,0.4297252745751539,1697.1155378486055,1665.8266932270917,-0.0093040089515618,0.0093040089515618,0.3052864366997577,0.1571679427343199,0.0101655279101643,0.0117841969684448,0.1431262588059451,High,POINT (129.015209 35.308531),0.1539760719070769,0.112,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.0853482730734688,0.1431262588059451,High,Moderate,#fee08b
252,대동,중앙선,128.984174,35.256016,43190.3625498008,6742.460159362549,49932.82270916335,25276.893969102115,0.1195982834543346,3.748912618193633,5970.382470119522,7514.537848605578,0.1145097888596233,0.1145097888596233,0.328231052009876,0.6308673195419581,0.1438335387392773,0.1450348891281223,0.3455031970390301,Very High,POINT (128.984174 35.256016),-0.4697863585341288,0.406,4,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.20602858940527816,0.3455031970390301,Very High,Very High,#f82216
253,서서울,서해안선,126.864689,37.355446,86870.62151394422,6708.955179282869,93579.57669322708,17035.382685319317,0.0661023878008905,2.539200550619904,6866.804780876494,6551.105577689243,-0.0235281943872665,0.0235281943872665,0.1777812218707128,0.6277313142974768,0.0951168532953416,0.0298001515706692,0.266637161823659,Very High,POINT (126.864689 37.355446),-0.4479358621821663,0.305,4,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.15899962374979001,0.266637161823659,Very High,Very High,#f82216
254,군자,영동선,126.780851,37.35841,42635.78984063745,4156.664342629482,46792.454183266935,1793.4955469842432,0.0872766116446985,0.4314747112463952,4347.151394422311,3966.177290836653,-0.0458269025572383,0.0458269025572383,0.2373308067821758,0.3888415304458854,0.0102359800105455,0.0580430703581352,0.2015075112421545,Very High,POINT (126.780851 37.35841),-0.0516933155895374,0.486,4,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.12016186435200886,0.2015075112421545,Very High,High,#f46d43
255,서안산,영동선,126.792398,37.344963,32890.25597609562,2437.461155378486,35327.717131474106,1082.7681464230163,0.0649570758884079,0.4442196520891367,2400.8446215139443,2474.077689243028,0.0150224071402098,0.0150224071402098,0.1745601900404276,0.2279272365490835,0.0107492354294839,0.0190269598408638,0.1267014670309229,High,POINT (126.792398 37.344963),0.0114695321788606,0.342,1,False,Not significant,#d9d9d9,0.5963145671905431,1.0,0.07555393047495165,0.1267014670309229,High,Moderate,#fee08b
